Title,Note,URL,Comment
Misi,,https://www.google.com/maps/place/Misi/data=!4m2!3m1!1s0x89c259fa53acb4c3:0x75e745e94a922113,
KIJITORA,,https://www.google.com/maps/place/KIJITORA/data=!4m2!3m1!1s0x89c25927ef186bd3:0xc7c17260a653db40,
Brooklyn Flea,,https://www.google.com/maps/place/Brooklyn+Flea/data=!4m2!3m1!1s0x89c25a33c7b39d2f:0x6f1a69911ec197c2,
North 5th Street Pier and Park,,https://www.google.com/maps/place/North+5th+Street+Pier+and+Park/data=!4m2!3m1!1s0x89c2596427df7457:0x616e783fd9917532,
