placeId,name,address,latitude,longitude
ChIJ5x_lc2irQjQRfY2W5d_G-wo,台北撥筋堂復興店/深層調理/傳統整復推拿/職業勞損,"No. 32號, Lane 45, Liaoning St, Zhongshan District, Taipei City, Taiwan 10491",25.048654199999998,121.5432036
ChIJO2VVPQSpQjQRP37c0Bn6f0w,筋師傅台北深層撥筋推拿-筋膜沾黏處理的專家-和平分店,"No. 1號, Lane 75, Section 1, Heping E Rd, Da’an District, Taipei City, Taiwan 106",25.027219000000002,121.52512630000001
ChIJAQAAALTcbjQRPqRV1s22Omk,Hanshini Forest Recreation Area,"603, Taiwan, Chiayi County, Meishan Township, 太和村社後坪2附11號",23.554275999999998,120.743007
